algorithm,playlist,hv
NOOP,1013910,3.248656313794748E-4
NOOP,1013911,0.17490830818964823
NOOP,1013917,0.4286646109185177
NOOP,1013915,0.107430087242557
NOOP,1001929,1.8751913650941077E-4
NOOP,1001928,0.106527850712018
NOOP,1000602,0.09788703257993926
NOOP,1001933,0.11304164472434229
NOOP,1000600,0.2534104685829869
NOOP,1001931,1.5736678823172724E-4
NOOP,1000606,0.05097142499787581
NOOP,1001937,0.0
NOOP,1000604,0.026964733973083684
NOOP,1000605,0.18451282689050583
NOOP,1001935,0.0
NOOP,1013907,0.23291180213085863
NOOP,1013908,0.0519140306484386
NOOP,1013901,0.15209791792774885
NOOP,1004197,0.12638563520595839
NOOP,1004198,0.2577031158057434
NOOP,1004199,0.1307481779148923
NOOP,1013905,0.17044312723024121
NOOP,1004192,0.09957801275521141
NOOP,1004193,0.10215288642314035
NOOP,1013903,0.1800169134409111
NOOP,1004194,0.09240700367915508
NOOP,1013904,0.14558752411779877
NOOP,1004195,0.1979632429149586
NOOP,1001919,0.0
NOOP,1004190,0.1447028675415667
NOOP,1001917,0.0
NOOP,1001923,0.13716369942044573
NOOP,1001921,0.20387569175718434
NOOP,1001920,0.0
NOOP,1001927,0.2108283462519393
NOOP,1001926,0.06559062583495978
NOOP,1001925,0.0
NOOP,1004185,0.03631566765656059
NOOP,1004187,0.16077187905778306
NOOP,1004188,0.03592318761411387
NOOP,1004181,0.03896059985278168
NOOP,1043707,0.23844734215199148
NOOP,1004183,0.05082240207733818
NOOP,1004184,0.0565367685901591
NOOP,1001909,0.13379391231906118
NOOP,1001908,0.05266631288827643
NOOP,1001907,0.006699916345118364
NOOP,1004180,0.21469016211183978
NOOP,1001912,0.14025155823258703
NOOP,1001910,0.0
NOOP,1001916,0.0
NOOP,1001915,0.1620733853648577
NOOP,1001913,0.12189962529119032
NOOP,1004189,0.026298543461101633
NOOP,1004174,0.4624212919644895
NOOP,1004175,0.07169567452353741
NOOP,1004176,0.23460073787314814
NOOP,1004177,0.17408626755337467
NOOP,1004172,0.03267086659416216
NOOP,1001901,0.15040464525585345
NOOP,1017485,0.22547282214046213
NOOP,1029415,0.2760574837698626
NOOP,1004179,0.12196951106147934
NOOP,1004163,0.1877787518972266
NOOP,1005495,0.03181354856129251
NOOP,1004165,0.034116111802502895
NOOP,1005497,0.1776519149445212
NOOP,1004166,0.09655605747323534
NOOP,1004160,0.1511117928995901
NOOP,1005490,0.24736206593720642
NOOP,1004161,0.442207661548005
NOOP,1005493,0.029978155994208912
NOOP,1005492,0.20694683456362134
NOOP,1029424,0.2091576597567254
NOOP,1042401,0.24456756383700876
NOOP,1004168,0.10035831104683947
NOOP,1005498,0.16814248736129722
NOOP,1029428,0.28357612022206447
NOOP,1043733,0.2223998208139292
NOOP,1004169,0.15681051917424774
NOOP,1042403,0.1762616594620159
NOOP,1005484,0.11819160123890113
NOOP,1004154,0.06544739072334381
NOOP,1004155,0.0
NOOP,1005485,0.08618080347188979
NOOP,1005480,0.20633944100031845
NOOP,1004150,0.1682287277346067
NOOP,1005482,0.0016719419431472607
NOOP,1004151,0.04654664927919481
NOOP,1016137,0.28029850348148017
NOOP,1018798,0.6852868963339893
NOOP,1017469,0.28656787055911875
NOOP,1004156,0.14731516641316433
NOOP,1004157,0.11901689345054488
NOOP,1005487,0.08097335883603556
NOOP,1004158,0.12307167058948941
NOOP,1004159,0.10785253426205123
NOOP,1005489,0.46278787087324835
NSGA-II,1045493,0.6080130069104344
NSGA-II,1020191,0.6676008718332272
NSGA-II,1016921,0.6182127991593441
NSGA-II,1003618,0.7641085331437982
NSGA-II,1003619,0.757170625209352
NSGA-II,1004945,0.7317287173565742
NSGA-II,1003614,0.7322417634526466
NSGA-II,1004947,0.5547854782433996
NSGA-II,1003617,0.6465716567214161
NSGA-II,1004942,0.6793094511399153
NSGA-II,1003611,0.7298565480366521
NSGA-II,1004943,0.5774166665917545
NSGA-II,1003612,0.8260170592319886
NSGA-II,1019195,0.7343169952953393
NSGA-II,1004944,0.7909808619528235
NSGA-II,1003613,0.7902759069568369
NSGA-II,1004940,0.7624953216946678
NSGA-II,1004938,0.793230773021176
NSGA-II,1004939,0.6924328494347981
NSGA-II,1003608,0.6795341544101979
NSGA-II,1003609,0.6797521863535491
NSGA-II,1004935,0.6352902022478664
NSGA-II,1003604,0.8808702953628772
NSGA-II,1004936,0.8346065552558075
NSGA-II,1004937,0.6548565578266958
NSGA-II,1003606,0.79165516012025
NSGA-II,1003600,0.797460493942299
NSGA-II,1004932,0.6857261818373317
NSGA-II,1003601,0.6946622535158393
NSGA-II,1004933,0.8038458558248974
NSGA-II,1007196,0.6630329050051103
NSGA-II,1032198,0.7413566687689536
NSGA-II,1007192,0.7011460786197148
NSGA-II,1044181,0.6562305703180378
NSGA-II,1007191,0.640080059459988
NSGA-II,1007194,0.6867219010018311
NSGA-II,1007190,0.7166096823286835
NSGA-II,1004927,0.7822889558445204
NSGA-II,1004928,0.5638354525042971
NSGA-II,1004929,0.7767549011242258
NSGA-II,1004923,0.7028775211263605
NSGA-II,1004924,0.7565057454873434
NSGA-II,1004925,0.8336456259506247
NSGA-II,1004926,0.7208819278879243
NSGA-II,1004920,0.6779546302901154
NSGA-II,1004922,0.7674493389867221
NSGA-II,1028934,0.6857992734799483
NSGA-II,1028935,0.7332038124393387
NSGA-II,1028933,0.7110705025488275
NSGA-II,1007188,0.6624236227208294
NSGA-II,1007186,0.707376771291889
NSGA-II,1007180,0.5880688158044308
NSGA-II,1007182,0.6926512320699946
NSGA-II,1004909,0.7374593829232758
NSGA-II,1004916,0.7975240187926449
NSGA-II,1004912,0.6648076244378159
NSGA-II,1019164,0.8161676477768532
NSGA-II,1044175,0.681547884471279
NSGA-II,1004913,0.6164251695784417
NSGA-II,1004914,0.6891790528356807
NSGA-II,1004911,0.7941163643682928
NSGA-II,1028943,0.8353063650163185
NSGA-II,1039607,0.7058762858432651
NSGA-II,1007177,0.6869313882806718
NSGA-II,1007174,0.6884815690464472
NSGA-II,1004905,0.7304339602576404
NSGA-II,1004907,0.7302392912593091
NSGA-II,1004908,0.7175227129958393
NSGA-II,1004902,0.6924481786365132
NSGA-II,1004903,0.8162779890160592
NSGA-II,1004904,0.7344901928052597
NSGA-II,1028953,0.675274198898308
NSGA-II,1040602,0.7251899954813915
NSGA-II,1027624,0.6514946492620562
NSGA-II,1007166,0.6692142466166209
NSGA-II,1007169,0.5389154220363341
NSGA-II,1008497,0.6795302229283678
NSGA-II,1041914,0.6454433253431828
NSGA-II,1008498,0.6599923511219897
NSGA-II,1007168,0.6935194843853125
NSGA-II,1008495,0.7553198968567039
NSGA-II,1007162,0.6344826751171528
NSGA-II,1008491,0.7575369908008494
NSGA-II,1007161,0.8457001559253312
NSGA-II,1008490,0.661567769829977
NSGA-II,1007160,0.6373947988769022
NSGA-II,1027634,0.6613933719502666
NSGA-II,1026305,0.6724621639712032
NSGA-II,1008488,0.7800252318468555
NSGA-II,1007155,0.6586037119401377
NSGA-II,1008489,0.838071761773857
NSGA-II,1041947,0.6546409639871593
NSGA-II,1007158,0.6521941178411533
NSGA-II,1007157,0.8080273490312385
NSGA-II,1008487,0.8830195584969456
NSGA-II,1007154,0.5954505469864787
NSGA-II,1007150,0.6796307272734369
NSGA-II,1041951,0.6464007412972144
NSGA-II,1040620,0.7631519179737395
NSGA-II,1028979,0.667963088730014
NSGA-II,1026314,0.660039026729002
NSGA-II,1008477,0.6927090583606119
NSGA-II,1010797,0.6191612775843637
NSGA-II,1007144,0.6838887157426943
NSGA-II,1010798,0.37842288588652057
NSGA-II,1007147,0.7288874964830027
NSGA-II,1010799,0.6905021080605906
NSGA-II,1007146,0.8690251293505018
NSGA-II,1008473,0.6926596586897462
NSGA-II,1008474,0.6895818779967914
NSGA-II,1008472,0.7341472374895878
NSGA-II,1010791,0.7196595290922911
NSGA-II,1039635,0.7452144103552338
NSGA-II,1039638,0.6893929798126518
NSGA-II,1010795,0.7069461839335084
NSGA-II,1010796,0.7565986767137074
NSGA-II,1019125,0.6654952345765903
NSGA-II,1040614,0.6859985272001334
NSGA-II,1027657,0.6636657266082294
NSGA-II,1003690,0.7161707073918574
NSGA-II,1003691,0.7663641194468843
NSGA-II,1013019,0.8395826738172567
NSGA-II,1003692,0.8886123588294863
NSGA-II,1003693,0.8184896776479476
NSGA-II,1002362,0.5377856189909722
NSGA-II,1001031,0.5897602503593333
NSGA-II,1002361,0.7267905199479165
NSGA-II,1001030,0.8487994925708121
NSGA-II,1002360,0.8512515961098039
NSGA-II,1015673,0.7056774361813121
NSGA-II,1015678,0.6737477274381625
NSGA-II,1022771,0.7006503952642077
NSGA-II,1013010,0.7473696945506884
NSGA-II,1002366,0.5324395119135511
NSGA-II,1001035,0.6195030854744032
NSGA-II,1003698,0.8795240209795906
NSGA-II,1001034,0.5336829534318144
NSGA-II,1003699,0.733129643724655
NSGA-II,1001033,0.6581369125842785
NSGA-II,1002363,0.7832906927212473
NSGA-II,1001032,0.4330101514280668
NSGA-II,1001039,0.8752212279545389
NSGA-II,1003694,0.7427549178059754
NSGA-II,1020117,0.7220926025906343
NSGA-II,1002369,0.532061584355493
NSGA-II,1001038,0.7718251451001328
NSGA-II,1003695,0.7875124850853381
NSGA-II,1001037,0.5885507633152741
NSGA-II,1003696,0.693304154721882
NSGA-II,1001036,0.6459033146024328
NSGA-II,1003697,0.6979958890319073
NSGA-II,1032100,0.7186137680370339
NSGA-II,1003680,0.7522192496347733
NSGA-II,1003681,0.687111073615128
NSGA-II,1013009,0.6833729532170735
NSGA-II,1001020,0.8351906339800569
NSGA-II,1013002,0.6968195881390116
NSGA-II,1013000,0.7020506176672148
NSGA-II,1016999,0.7128620722835944
NSGA-II,1013007,0.601616020836273
NSGA-II,1013005,0.6806061610472306
NSGA-II,1001029,0.671528698541882
NSGA-II,1015660,0.7043749187871601
NSGA-II,1002355,0.5957603900653551
NSGA-II,1001024,0.677054675774141
NSGA-II,1001023,0.6781658560561584
NSGA-II,1003688,0.6662388914140296
NSGA-II,1002353,0.5733603981987796
NSGA-II,1001022,0.6955737345369136
NSGA-II,1003689,0.7016192198161826
NSGA-II,1045409,0.6690966290772847
NSGA-II,1001021,0.6838000528164879
NSGA-II,1002359,0.7165885671662218
NSGA-II,1001028,0.5788057001740456
NSGA-II,1002358,0.741893526827528
NSGA-II,1001027,0.6715963949891087
NSGA-II,1002357,0.6974406730183992
NSGA-II,1001026,0.6350358506142617
NSGA-II,1003685,0.8530873023857438
NSGA-II,1002356,0.6895898804106138
NSGA-II,1003686,0.8174259373757253
NSGA-II,1014328,0.6156462799775549
NSGA-II,1002340,0.614193059186708
NSGA-II,1014322,0.7040224205456238
NSGA-II,1016985,0.5899657971940483
NSGA-II,1015654,0.605529372138307
NSGA-II,1014321,0.7135962711401369
NSGA-II,1032115,0.7083816368303729
NSGA-II,1015655,0.7228117106288148
NSGA-II,1032117,0.6486585022743343
NSGA-II,1021465,0.8154977735131617
NSGA-II,1021463,0.6813739979412508
NSGA-II,1002349,0.7694772240396844
NSGA-II,1001018,0.7203192324255513
NSGA-II,1015650,0.5576676685510742
NSGA-II,1001013,0.4983462411171148
NSGA-II,1003676,0.734585671069964
NSGA-II,1002343,0.6576679633588141
NSGA-II,1001011,0.5093722916202742
NSGA-II,1003678,0.642818789384213
NSGA-II,1002341,0.5715577308299483
NSGA-II,1001010,0.6761947561642908
NSGA-II,1002348,0.7497006646278676
NSGA-II,1002347,0.7335641587087552
NSGA-II,1003673,0.614306204383547
NSGA-II,1001015,0.4879087827638383
NSGA-II,1003674,0.7620248549012849
NSGA-II,1022798,0.7769149239457512
NSGA-II,1001014,0.5570427165981288
NSGA-II,1003675,0.7898495203329238
NSGA-II,1014319,0.7074652770048722
NSGA-II,1034787,0.7341262890769508
NSGA-II,1004991,0.7273010861904394
NSGA-II,1014310,0.659353314165774
NSGA-II,1001009,0.6277841876950518
NSGA-II,1045424,0.7153694001462395
NSGA-II,1021475,0.8088907047651327
NSGA-II,1001008,0.6211340244331538
NSGA-II,1001007,0.6971370863141778
NSGA-II,1003669,0.7293013071714399
NSGA-II,1001002,0.6430858851294475
NSGA-II,1045429,0.8196644771355054
NSGA-II,1002332,0.6970779049471385
NSGA-II,1001000,0.6418715238269374
NSGA-II,1003667,0.7031648190569079
NSGA-II,1045426,0.710863903497017
NSGA-II,1002337,0.6823983157822952
NSGA-II,1004992,0.675992962088707
NSGA-II,1003661,0.7337666294112478
NSGA-II,1001005,0.5815671767544399
NSGA-II,1004993,0.7323959679594241
NSGA-II,1003662,0.6579662557461302
NSGA-II,1001004,0.5298630027053653
NSGA-II,1004994,0.7296178812517112
NSGA-II,1001003,0.6020586821169641
NSGA-II,1004995,0.8519147650844793
NSGA-II,1034798,0.7417198919519883
NSGA-II,1014307,0.7047418931310563
NSGA-II,1021480,0.6851538435317039
NSGA-II,1014300,0.7476675827053529
NSGA-II,1015631,0.7006950167617556
NSGA-II,1016960,0.5986787094722039
NSGA-II,1014304,0.6384126804657566
NSGA-II,1014305,0.6913560549960359
NSGA-II,1014302,0.7480831043976508
NSGA-II,1014303,0.6240046595451131
NSGA-II,1002329,0.5584374790427588
NSGA-II,1002328,0.5799234456674878
NSGA-II,1002327,0.6905041130448851
NSGA-II,1004989,0.6994766484779515
NSGA-II,1003658,0.6341403777745637
NSGA-II,1045450,0.6353174161762549
NSGA-II,1003659,0.6565347356177352
NSGA-II,1002322,0.7203681634172047
NSGA-II,1004985,0.8276319422769713
NSGA-II,1002321,0.4241443317507436
NSGA-II,1004986,0.832349761600481
NSGA-II,1003655,0.7612037142275397
NSGA-II,1003656,0.6991477668368538
NSGA-II,1002320,0.5491741773623448
NSGA-II,1004988,0.7276073815527262
NSGA-II,1003657,0.7259541002316476
NSGA-II,1002326,0.6359205411245817
NSGA-II,1004981,0.873481772232419
NSGA-II,1004982,0.7144730930361513
NSGA-II,1003651,0.7374437800513599
NSGA-II,1004983,0.7191244614597941
NSGA-II,1003652,0.7289036333459932
NSGA-II,1002323,0.6898633214267187
NSGA-II,1004984,0.7645047449976673
NSGA-II,1003653,0.7651535681619502
NSGA-II,1032146,0.7863468160568374
NSGA-II,1015620,0.6266579115205411
NSGA-II,1002319,0.6826662441863212
NSGA-II,1002318,0.7212320462692761
NSGA-II,1002316,0.7026837292463249
NSGA-II,1045440,0.7343748867127896
NSGA-II,1003647,0.7520015941340565
NSGA-II,1003648,0.7482654175853134
NSGA-II,1004979,0.7138261358277507
NSGA-II,1021493,0.7559697919219492
NSGA-II,1003649,0.8037292238605579
NSGA-II,1020162,0.7508316938992493
NSGA-II,1021492,0.7408276860298499
NSGA-II,1003643,0.6776353357664981
NSGA-II,1004974,0.7512937232248481
NSGA-II,1002311,0.5787669894864935
NSGA-II,1003644,0.7189978517016111
NSGA-II,1004975,0.6557763017020303
NSGA-II,1004976,0.7754178343819615
NSGA-II,1003646,0.7292465399532895
NSGA-II,1004977,0.7471753585941846
NSGA-II,1002315,0.6821802200611325
NSGA-II,1002314,0.5689261559349305
NSGA-II,1003641,0.6125959706340298
NSGA-II,1002313,0.7320076558300547
NSGA-II,1003642,0.7193169883527225
NSGA-II,1004973,0.8479032122848017
NSGA-II,1032155,0.6764557267637286
NSGA-II,1033482,0.6413049832120059
NSGA-II,1016941,0.6884564024973069
NSGA-II,1015610,0.7490177120697404
NSGA-II,1016942,0.7832297127990544
NSGA-II,1002307,0.7005153638006397
NSGA-II,1002306,0.5543618910503944
NSGA-II,1002305,0.6247853824510051
NSGA-II,1003636,0.808203801561664
NSGA-II,1004967,0.7487597268799789
NSGA-II,1020175,0.6303547353711167
NSGA-II,1003638,0.6968092507978642
NSGA-II,1004969,0.6858204709273343
NSGA-II,1003639,0.8075181697875892
NSGA-II,1002309,0.8490807048663052
NSGA-II,1003632,0.781874544097704
NSGA-II,1004963,0.6189074099970479
NSGA-II,1004964,0.5504911643511704
NSGA-II,1004965,0.6163554657585354
NSGA-II,1003635,0.6685740685156307
NSGA-II,1004966,0.6490046755697858
NSGA-II,1002304,0.5662908712379323
NSGA-II,1004960,0.636711059598861
NSGA-II,1003630,0.7752867951114261
NSGA-II,1004961,0.6288727244196756
NSGA-II,1002302,0.31529860732361664
NSGA-II,1003631,0.7971380572549095
NSGA-II,1002301,0.6416119024345271
NSGA-II,1015606,0.641232747358514
NSGA-II,1015601,0.6681124356327075
NSGA-II,1004956,0.6642666444118651
NSGA-II,1003626,0.704778270453945
NSGA-II,1004958,0.7755834697615767
NSGA-II,1046794,0.6032803259146634
NSGA-II,1003628,0.7018423995541938
NSGA-II,1004959,0.6717780131172192
NSGA-II,1003621,0.7478714163714852
NSGA-II,1004952,0.6454572155940973
NSGA-II,1003622,0.709105061421864
NSGA-II,1004954,0.692917689562537
NSGA-II,1004955,0.7204731701605995
NSGA-II,1004950,0.8506421049939816
NSGA-II,1003620,0.8969960617069519
NSGA-II,1004951,0.6984752711053662
NSGA-II,1010700,0.722697342453809
NSGA-II,1010702,0.7228333645223088
NSGA-II,1026298,0.766406153007525
NSGA-II,1010704,0.7179214429017376
NSGA-II,1026297,0.6646592620042864
NSGA-II,1038274,0.7307885727527436
NSGA-II,1009719,0.7546890930092253
NSGA-II,1009717,0.6905099234011344
NSGA-II,1009713,0.7041618648746193
NSGA-II,1009714,0.6675774247523405
NSGA-II,1009711,0.6785152520084796
NSGA-II,1009712,0.6378759324102493
NSGA-II,1014291,0.7216339802593272
NSGA-II,1014294,0.6724887187424715
NSGA-II,1009709,0.6178236198943003
NSGA-II,1009707,0.6606507087050506
NSGA-II,1009705,0.6193582086208584
NSGA-II,1009703,0.6081169375174647
NSGA-II,1009701,0.7065964985232448
NSGA-II,1038292,0.7573241877762215
NSGA-II,1014282,0.8260199403434109
NSGA-II,1014280,0.6711577235683234
NSGA-II,1014285,0.6972716211564106
NSGA-II,1002291,0.5309567422968663
NSGA-II,1002290,0.6864367550020203
NSGA-II,1002295,0.7129459416665629
NSGA-II,1002294,0.4619103728956255
NSGA-II,1022718,0.6021161465560081
NSGA-II,1002293,0.6738998378919107
NSGA-II,1022728,0.6738118567500714
NSGA-II,1002299,0.32272235609378613
NSGA-II,1002298,0.6803207672621834
NSGA-II,1002297,0.6478780049846933
NSGA-II,1002280,0.43159711276721074
NSGA-II,1002285,0.531023986476608
NSGA-II,1002284,0.4164454028315034
NSGA-II,1002283,0.5234306137551057
NSGA-II,1002282,0.719038538006248
NSGA-II,1022739,0.6912639403422693
NSGA-II,1002288,0.7129160391034288
NSGA-II,1002287,0.7871915034948105
NSGA-II,1002286,0.5498007822339028
NSGA-II,1046703,0.6463754527033209
NSGA-II,1002270,0.5495693714612738
NSGA-II,1002274,0.3965653849472246
NSGA-II,1002278,0.6254904458100209
NSGA-II,1002276,0.5020457138997149
NSGA-II,1002275,0.4359926163269532
NSGA-II,1002279,0.6011611831114819
NSGA-II,1003591,0.6582829453249954
NSGA-II,1003592,0.7768349444920172
NSGA-II,1003594,0.7021143567473308
NSGA-II,1002263,0.5988197988673449
NSGA-II,1002262,0.7028059187086458
NSGA-II,1002261,0.7848580975661185
NSGA-II,1002260,0.6834106693195436
NSGA-II,1014246,0.6779938285176228
NSGA-II,1014249,0.6132201469487344
NSGA-II,1015578,0.7134133045776222
NSGA-II,1022753,0.6030951093481453
NSGA-II,1014240,0.6932970825572655
NSGA-II,1003599,0.7287093072636539
NSGA-II,1002267,0.5766586223679369
NSGA-II,1002266,0.6555081212161016
NSGA-II,1002264,0.7799378862425421
NSGA-II,1003596,0.6534062962261167
NSGA-II,1002269,0.3315357449694872
NSGA-II,1003597,0.6699135815860982
NSGA-II,1046725,0.6513623618230804
NSGA-II,1002268,0.715587973978933
NSGA-II,1003598,0.7098632401233929
NSGA-II,1003580,0.8549034339958334
NSGA-II,1003581,0.7588159203473149
NSGA-II,1003582,0.6999198102552108
NSGA-II,1002252,0.6089401562826275
NSGA-II,1002251,0.8299127399253002
NSGA-II,1014238,0.6884033500481982
NSGA-II,1016899,0.6953792788202501
NSGA-II,1002256,0.56991362602654
NSGA-II,1002255,0.5860147781490013
NSGA-II,1002254,0.5621343247384619
NSGA-II,1046713,0.683787156927964
NSGA-II,1002259,0.6307078117679003
NSGA-II,1020103,0.655157301405637
NSGA-II,1003586,0.7459276396683638
NSGA-II,1002258,0.5863218153624677
NSGA-II,1020104,0.6735902544218959
NSGA-II,1003587,0.7203446926117716
NSGA-II,1002257,0.6504381634322713
NSGA-II,1010786,0.7295301912430168
NSGA-II,1009797,0.7357860756286115
NSGA-II,1007133,0.6535181256657878
NSGA-II,1008464,0.6630349034689976
NSGA-II,1040517,0.7884844658760077
NSGA-II,1040516,0.7412047345614687
NSGA-II,1007130,0.7056158766260693
NSGA-II,1008463,0.6211796539298312
NSGA-II,1009794,0.713340884530529
NSGA-II,1008460,0.6307964970886154
NSGA-II,1009791,0.6961147825898112
NSGA-II,1009792,0.6450162578156965
NSGA-II,1007131,0.6216063677288787
NSGA-II,1009790,0.7749189038689274
NSGA-II,1010780,0.71684096286982
NSGA-II,1010781,0.7557503147610993
NSGA-II,1010782,0.6501550428471013
NSGA-II,1007138,0.6635873651706017
NSGA-II,1007139,0.6183018839375295
NSGA-II,1008469,0.7487272461439524
NSGA-II,1009786,0.8439360518844273
NSGA-II,1010775,0.609790387455527
NSGA-II,1041839,0.7477487898331795
NSGA-II,1040508,0.6615054838878569
NSGA-II,1007122,0.7450390901096494
NSGA-II,1009784,0.7114828578939507
NSGA-II,1007125,0.7351260569960809
NSGA-II,1008454,0.7074945612968137
NSGA-II,1008451,0.6930971262791685
NSGA-II,1008452,0.6534323802337368
NSGA-II,1010770,0.7092794729839704
NSGA-II,1010773,0.8212019254906089
NSGA-II,1010774,0.6867607851598068
NSGA-II,1038200,0.6616246324227417
NSGA-II,1026223,0.6956630584672451
NSGA-II,1028887,0.7233899118008854
NSGA-II,1008459,0.7356936708060566
NSGA-II,1007126,0.6868580956385862
NSGA-II,1008457,0.7040877076041919
NSGA-II,1009788,0.6189904801862919
NSGA-II,1007129,0.7441139464281259
NSGA-II,1009789,0.6901120067335048
NSGA-II,1007128,0.639912574506839
NSGA-II,1010764,0.6051824246494781
NSGA-II,1008444,0.5970017807987696
NSGA-II,1010765,0.6426722560776612
NSGA-II,1007111,0.7114108002955108
NSGA-II,1009773,0.7173028745794683
NSGA-II,1007114,0.734615228337197
NSGA-II,1010767,0.720943312180041
NSGA-II,1009774,0.684647257162408
NSGA-II,1008443,0.679429135527611
NSGA-II,1007113,0.6802404431714494
NSGA-II,1009771,0.5653683793854716
NSGA-II,1008440,0.6557824695381705
NSGA-II,1027563,0.686061658643272
NSGA-II,1009770,0.6029873321593363
NSGA-II,1010760,0.6949014605594812
NSGA-II,1010761,0.5993601760420778
NSGA-II,1038218,0.7016494466907899
NSGA-II,1038210,0.6508822765201862
NSGA-II,1007119,0.6092580867528615
NSGA-II,1028896,0.6739850773463856
NSGA-II,1041879,0.5726367663313734
NSGA-II,1008448,0.8398796377265434
NSGA-II,1008449,0.6712461158821751
NSGA-II,1008447,0.7146839489929614
NSGA-II,1008433,0.6648571972170862
NSGA-II,1009764,0.7752303487305265
NSGA-II,1007100,0.6307716791761114
NSGA-II,1009762,0.6948901643911763
NSGA-II,1007103,0.6825558590793475
NSGA-II,1009763,0.6220904333559627
NSGA-II,1010757,0.7144423444921895
NSGA-II,1010759,0.6033109604288444
NSGA-II,1038225,0.7739411879681259
NSGA-II,1010750,0.704411711144481
NSGA-II,1010752,0.7438193098572727
NSGA-II,1041860,0.7723095440041166
NSGA-II,1041864,0.6467529705078982
NSGA-II,1008439,0.7618421549293234
NSGA-II,1009768,0.7717028353561689
NSGA-II,1007105,0.6953316717770384
NSGA-II,1041867,0.6132463149670709
NSGA-II,1009766,0.7130491155635975
NSGA-II,1008436,0.6428570101657595
NSGA-II,1009751,0.69954724744229
NSGA-II,1008420,0.7464762894293441
NSGA-II,1010746,0.6578221191284253
NSGA-II,1026254,0.6323517801876795
NSGA-II,1010749,0.7727609524433189
NSGA-II,1010740,0.8942643012780533
NSGA-II,1010741,0.6580232164555564
NSGA-II,1039560,0.6699019551007929
NSGA-II,1041892,0.6021931058588106
NSGA-II,1010739,0.7569858785101805
NSGA-II,1008426,0.7062027299068359
NSGA-II,1009758,0.7294878638954847
NSGA-II,1008427,0.7106169267572835
NSGA-II,1041899,0.633154505642168
NSGA-II,1008424,0.6899886331754697
NSGA-II,1009755,0.646090653843454
NSGA-II,1008425,0.7123719073706559
NSGA-II,1009756,0.7459869411491571
NSGA-II,1009742,0.5406450092824113
NSGA-II,1009743,0.6397243748259964
NSGA-II,1010732,0.6689356168691865
NSGA-II,1010735,0.620213080862591
NSGA-II,1027595,0.7092358570605423
NSGA-II,1010736,0.7346184911605244
NSGA-II,1010737,0.7149255877332106
NSGA-II,1038247,0.7569113554953237
NSGA-II,1010730,0.7599574289303637
NSGA-II,1038240,0.7350013846525715
NSGA-II,1041880,0.6333879121175463
NSGA-II,1008419,0.6851013865178401
NSGA-II,1010729,0.6484121393718542
NSGA-II,1008417,0.7525031863927831
NSGA-II,1008416,0.785558982315881
NSGA-II,1008414,0.8663499082723128
NSGA-II,1009745,0.7863887061210099
NSGA-II,1010720,0.7132574197505832
NSGA-II,1009732,0.7239088843839473
NSGA-II,1010722,0.7800727351686795
NSGA-II,1010725,0.5898457498772809
NSGA-II,1008408,0.6765998897733914
NSGA-II,1009739,0.6847502856375841
NSGA-II,1010718,0.6183739220947003
NSGA-II,1010719,0.639400728669429
NSGA-II,1009737,0.5508943435972048
NSGA-II,1009735,0.5632064097137692
NSGA-II,1008404,0.7471326166208928
NSGA-II,1008405,0.835594524293307
NSGA-II,1009736,0.5306897997829316
NSGA-II,1009733,0.6691285595620888
NSGA-II,1008402,0.6907291865035877
NSGA-II,1009720,0.5674047277172769
NSGA-II,1009728,0.6422848725946347
NSGA-II,1010706,0.7384316625238199
NSGA-II,1010709,0.6907644463985403
NSGA-II,1009727,0.6580313591663292
NSGA-II,1009725,0.6205062501956767
NSGA-II,1009722,0.6412625784457326
NSGA-II,1032057,0.603909961058692
NSGA-II,1007099,0.6423064658090825
NSGA-II,1007098,0.8740534660884017
NSGA-II,1007092,0.6863382258486975
NSGA-II,1007095,0.6318724369631735
NSGA-II,1045371,0.652043750189976
NSGA-II,1007094,0.7444855230062757
NSGA-II,1007091,0.7117226898480463
NSGA-II,1045377,0.7045262248705051
NSGA-II,1004829,0.64817317457091
NSGA-II,1004824,0.8564063230764279
NSGA-II,1004825,0.7978551506260616
NSGA-II,1004827,0.637009954605197
NSGA-II,1004820,0.7201107104445172
NSGA-II,1019072,0.6015208178765007
NSGA-II,1004821,0.7118350008542919
NSGA-II,1004822,0.7050796954491934
NSGA-II,1004823,0.8034555388403866
NSGA-II,1033397,0.6717175621895949
NSGA-II,1007085,0.6730949164876769
NSGA-II,1007087,0.6562217084543411
NSGA-II,1007082,0.6348073743458873
NSGA-II,1007081,0.8831242307649535
NSGA-II,1046692,0.6552526575923434
NSGA-II,1007084,0.6824526221721953
NSGA-II,1007083,0.6921299591184893
NSGA-II,1004817,0.3610689085744595
NSGA-II,1045366,0.5952679391689615
NSGA-II,1004818,0.850824904315251
NSGA-II,1004819,0.753925103971351
NSGA-II,1004814,0.6538853761464216
NSGA-II,1004810,0.7188808159345247
NSGA-II,1004812,0.8114497557271403
NSGA-II,1007075,0.5664182227566699
NSGA-II,1045391,0.7276829527808436
NSGA-II,1007070,0.7250140997465988
NSGA-II,1045394,0.7683631339644064
NSGA-II,1007072,0.683763890434266
NSGA-II,1004806,0.6399359480035133
NSGA-II,1004807,0.6922693542942864
NSGA-II,1028816,0.7314369750955005
NSGA-II,1004802,0.6999513610970047
